symbol,tf,macd,adx_thr,vol_lb,tgt_vol,IS_Sharpe,IS_MaxDD,IS_Trades,OOS_Sharpe,OOS_MaxDD,OOS_Trades
BTC-USD,1h,5/24/5,10,20,0.015,0.0,-0.604795642369993,25,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,10,20,0.02,0.0,-0.604795642369993,25,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,10,20,0.03,0.0,-0.604795642369993,25,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,10,20,0.05,0.0,-0.604795642369993,25,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,10,30,0.015,0.0,-0.604795642369993,25,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,10,30,0.02,0.0,-0.604795642369993,25,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,10,30,0.03,0.0,-0.604795642369993,25,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,10,30,0.05,0.0,-0.604795642369993,25,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,10,40,0.015,0.0,-0.559115578046343,23,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,10,40,0.02,0.0,-0.559115578046343,23,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,10,40,0.03,0.0,-0.559115578046343,23,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,10,40,0.05,0.0,-0.559115578046343,23,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,15,20,0.015,0.0,-0.441235989319555,17,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,15,20,0.02,0.0,-0.441235989319555,17,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,15,20,0.03,0.0,-0.441235989319555,17,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,15,20,0.05,0.0,-0.441235989319555,17,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,15,30,0.015,0.0,-0.441235989319555,17,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,15,30,0.02,0.0,-0.441235989319555,17,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,15,30,0.03,0.0,-0.441235989319555,17,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,15,30,0.05,0.0,-0.441235989319555,17,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,15,40,0.015,0.0,-0.3954424397989764,15,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,15,40,0.02,0.0,-0.3954424397989764,15,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,15,40,0.03,0.0,-0.3954424397989764,15,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,15,40,0.05,0.0,-0.3954424397989764,15,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,20,20,0.015,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,20,20,0.02,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,20,20,0.03,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,20,20,0.05,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3368267624100141,14
BTC-USD,1h,5/24/5,20,30,0.015,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,20,30,0.02,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,20,30,0.03,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,20,30,0.05,3.3052603120881217,-0.2606665559534038,11,0.0,-0.3367398116818743,13
BTC-USD,1h,5/24/5,20,40,0.015,2.6612783680181487,-0.26072721727264936,9,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,20,40,0.02,2.6612783680181487,-0.26072721727264936,9,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,20,40,0.03,2.6612783680181487,-0.26072721727264936,9,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,20,40,0.05,2.6612783680181487,-0.26072721727264936,9,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,20,0.015,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,20,0.02,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,20,0.03,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,20,0.05,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,30,0.015,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,30,0.02,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,30,0.03,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,30,0.05,0.0,-0.25505104609561124,4,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,40,0.015,0.0,-0.25502398392165393,3,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,40,0.02,0.0,-0.25502398392165393,3,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,40,0.03,0.0,-0.25502398392165393,3,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/5,25,40,0.05,0.0,-0.25502398392165393,3,0.0,-0.33653241958984115,10
BTC-USD,1h,5/24/9,10,20,0.015,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,20,0.02,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,20,0.03,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,20,0.05,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,30,0.015,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,30,0.02,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,30,0.03,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,30,0.05,0.0,-0.6270108995030443,23,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,10,40,0.015,0.0,-0.5735033100800146,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,10,40,0.02,0.0,-0.5735033100800146,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,10,40,0.03,0.0,-0.5735033100800146,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,10,40,0.05,0.0,-0.5735033100800146,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,15,20,0.015,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,20,0.02,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,20,0.03,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,20,0.05,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,30,0.015,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,30,0.02,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,30,0.03,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,30,0.05,0.0,-0.58712248763787,16,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,15,40,0.015,0.0,-0.5355674016579548,14,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,15,40,0.02,0.0,-0.5355674016579548,14,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,15,40,0.03,0.0,-0.5355674016579548,14,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,15,40,0.05,0.0,-0.5355674016579548,14,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,20,20,0.015,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,20,0.02,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,20,0.03,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,20,0.05,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,30,0.015,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,30,0.02,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,30,0.03,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,30,0.05,3.4215694495108036,-0.2606525925831771,9,0.0,-0.2815729211081641,7
BTC-USD,1h,5/24/9,20,40,0.015,6.839502093501699,-0.11514925915800944,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,20,40,0.02,6.839502093501699,-0.11514925915800944,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,20,40,0.03,6.839502093501699,-0.11514925915800944,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,20,40,0.05,6.839502093501699,-0.11514925915800944,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,20,0.015,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,20,0.02,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,20,0.03,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,20,0.05,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,30,0.015,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,30,0.02,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,30,0.03,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,30,0.05,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,40,0.015,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,40,0.02,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,40,0.03,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/24/9,25,40,0.05,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/5,10,20,0.015,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,20,0.02,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,20,0.03,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,20,0.05,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,30,0.015,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,30,0.02,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,30,0.03,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,30,0.05,0.0,-0.5687903799505345,23,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,10,40,0.015,0.0,-0.5141054886400376,21,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,10,40,0.02,0.0,-0.5141054886400376,21,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,10,40,0.03,0.0,-0.5141054886400376,21,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,10,40,0.05,0.0,-0.5141054886400376,21,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,15,20,0.015,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,20,0.02,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,20,0.03,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,20,0.05,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,30,0.015,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,30,0.02,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,30,0.03,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,30,0.05,0.0,-0.40523072690009654,15,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,15,40,0.015,0.0,-0.37452907874759855,13,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,15,40,0.02,0.0,-0.37452907874759855,13,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,15,40,0.03,0.0,-0.37452907874759855,13,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,15,40,0.05,0.0,-0.37452907874759855,13,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,20,20,0.015,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,20,0.02,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,20,0.03,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,20,0.05,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,30,0.015,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,30,0.02,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,30,0.03,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,30,0.05,4.385569790954305,-0.2605727463171448,9,0.0,-0.3367398116818743,13
BTC-USD,1h,5/26/5,20,40,0.015,6.8691915076858105,-0.1151584555305285,7,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,20,40,0.02,6.8691915076858105,-0.1151584555305285,7,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,20,40,0.03,6.8691915076858105,-0.1151584555305285,7,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,20,40,0.05,6.8691915076858105,-0.1151584555305285,7,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,20,0.015,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,20,0.02,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,20,0.03,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,20,0.05,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,30,0.015,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,30,0.02,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,30,0.03,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,30,0.05,0.680121227694109,-0.2549592262975908,2,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,40,0.015,0.0,-0.008920472959994541,1,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,40,0.02,0.0,-0.008920472959994541,1,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,40,0.03,0.0,-0.008920472959994541,1,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/5,25,40,0.05,0.0,-0.008920472959994541,1,0.0,-0.33653241958984115,10
BTC-USD,1h,5/26/9,10,20,0.015,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,20,0.02,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,20,0.03,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,20,0.05,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,30,0.015,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,30,0.02,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,30,0.03,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,30,0.05,0.0,-0.6456325068172064,22,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,10,40,0.015,0.0,-0.6015534348800089,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,10,40,0.02,0.0,-0.6015534348800089,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,10,40,0.03,0.0,-0.6015534348800089,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,10,40,0.05,0.0,-0.6015534348800089,21,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,15,20,0.015,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,20,0.02,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,20,0.03,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,20,0.05,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,30,0.015,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,30,0.02,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,30,0.03,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,30,0.05,0.0,-0.4707609020712322,14,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,15,40,0.015,0.0,-0.45145829476834765,13,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,15,40,0.02,0.0,-0.45145829476834765,13,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,15,40,0.03,0.0,-0.45145829476834765,13,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,15,40,0.05,0.0,-0.45145829476834765,13,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,20,20,0.015,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,20,0.02,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,20,0.03,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,20,0.05,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,30,0.015,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,30,0.02,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,30,0.03,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,30,0.05,0.8269842016849127,-0.2783646841658993,8,0.0,-0.28143822873255564,5
BTC-USD,1h,5/26/9,20,40,0.015,2.828142386592577,-0.13608483121185788,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,20,40,0.02,2.828142386592577,-0.13608483121185788,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,20,40,0.03,2.828142386592577,-0.13608483121185788,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,20,40,0.05,2.828142386592577,-0.13608483121185788,7,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,20,0.015,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,20,0.02,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,20,0.03,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,20,0.05,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,30,0.015,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,30,0.02,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,30,0.03,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,30,0.05,0.5456979225576472,-0.2549585262097587,2,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,40,0.015,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,40,0.02,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,40,0.03,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/26/9,25,40,0.05,0.0,-0.003787892800011239,1,0.0,-0.21773801600000198,4
BTC-USD,1h,5/35/5,10,20,0.015,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,20,0.02,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,20,0.03,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,20,0.05,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,30,0.015,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,30,0.02,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,30,0.03,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,30,0.05,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,40,0.015,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,40,0.02,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,40,0.03,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,10,40,0.05,0.0,-0.4836670649599917,21,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,20,0.015,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,20,0.02,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,20,0.03,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,20,0.05,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,30,0.015,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,30,0.02,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,30,0.03,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,30,0.05,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,40,0.015,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,40,0.02,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,40,0.03,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,15,40,0.05,0.0,-0.37348606000515705,13,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,20,0.015,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,20,0.02,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,20,0.03,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,20,0.05,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,30,0.015,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,30,0.02,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,30,0.03,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,30,0.05,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,40,0.015,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,40,0.02,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,40,0.03,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,20,40,0.05,7.917142510635305,-0.0972453367175996,7,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,20,0.015,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,20,0.02,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,20,0.03,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,20,0.05,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,30,0.015,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,30,0.02,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,30,0.03,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,30,0.05,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,40,0.015,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,40,0.02,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,40,0.03,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/5,25,40,0.05,0.0,-0.008920472959994541,1,0.0,-0.40023695586063335,10
BTC-USD,1h,5/35/9,10,20,0.015,0.0,-0.6637398982400233,21,0.0,-0.3441817839999972,6
BTC-USD,1h,5/35/9,10,20,0.02,0.0,-0.6637398982400233,21,0.0,-0.3441817839999972,6
